time stamp,anger,contempt,disgust,fear,joy,sadness,surprise,sentimentality,confusion,neutral,engagement,valence,attention,inner brow raise,brow raise,brow furrow,eye widen,cheek raise,lid tighten,nose wrinkle,upper lip raise,dimpler,lip corner depressor,chin raise,lip pucker,lip stretch,lip press,mouth open,jaw drop,lip suck,eye closure,smile,smirk,blink,blink rate,pitch,yaw,roll
1705297524.2000,0.0711,0.0617,0.0580,0.0312,0.2369,0.1307,0.1172,0.0617,0.2456,0.3915,0.4029,-0.2031,0.6140,0.1094,0.0390,0.1236,0.0905,0.1402,0.0128,0.0689,0.1486,0.1326,0.0379,0.1643,0.0858,0.1721,0.0924,0.0290,0.0337,0.1476,0.1182,0.1798,0.1214,0.0000,13.98,9.0215,5.8494,1.9823
1705297524.2667,0.0577,0.0735,0.0572,0.0421,0.2547,0.1102,0.1070,0.0840,0.2641,0.3696,0.3953,-0.1992,0.6416,0.0487,0.0200,0.1876,0.0641,0.1466,0.0205,0.0082,0.0154,0.1516,0.1354,0.1071,0.1678,0.1211,0.0667,0.0697,0.1046,0.0109,0.2152,0.2209,0.1067,0.0000,14.61,11.3143,11.5924,1.7746
1705297524.3333,0.0594,0.0627,0.0511,0.0458,0.2584,0.1024,0.0893,0.0828,0.2893,0.3753,0.3869,-0.1194,0.6690,0.0955,0.0074,0.1759,0.0390,0.1194,0.0161,0.0811,0.1299,0.0506,0.0653,0.0695,0.0520,0.0860,0.0288,0.0201,0.0706,0.1128,0.1903,0.2258,0.0314,0.0000,20.94,5.2210,-2.1692,-0.3746
1705297524.4000,0.0723,0.0710,0.0591,0.0339,0.2563,0.1180,0.1188,0.0573,0.2452,0.3808,0.3072,-0.1639,0.7390,0.0850,0.0991,0.1148,0.0921,0.1839,0.0826,0.0441,0.0988,0.0579,0.0852,0.0953,0.0953,0.1704,0.0046,0.0454,0.0301,0.2004,0.0507,0.2208,0.1054,0.0000,14.89,0.5446,-14.3801,-2.2483
1705297524.4667,0.0953,0.0831,0.0761,0.0384,0.2365,0.1388,0.1261,0.0615,0.2533,0.3345,0.3005,-0.1356,0.7542,0.1337,0.1246,0.0576,0.0948,0.1258,0.0263,0.0474,0.1049,0.0508,0.1086,0.0431,0.1090,0.1107,0.1900,0.0447,0.1089,0.1190,0.1961,0.2597,0.0829,0.0000,12.32,3.6660,-11.4741,0.5393
1705297524.5333,0.0881,0.0857,0.0610,0.0432,0.2177,0.1214,0.1191,0.0690,0.2494,0.3673,0.3201,-0.1676,0.7375,0.1163,0.1042,0.2199,0.0531,0.1020,0.0542,0.0636,0.0170,0.0058,0.0450,0.0971,0.1786,0.1301,0.1144,0.0796,0.1353,0.0550,0.1221,0.2162,0.0556,0.0000,13.32,16.6674,-11.7687,2.6599
1705297524.6000,0.0893,0.0774,0.0561,0.0327,0.1872,0.1289,0.0989,0.0788,0.2370,0.4083,0.3705,-0.1273,0.7668,0.0505,0.0918,0.2030,0.0885,0.1777,0.0729,0.0387,0.1317,0.1664,0.0369,0.1586,0.0798,0.1385,0.0602,0.0721,0.1964,0.0790,0.1897,0.1239,0.1173,0.0000,17.75,9.1686,-20.4048,-3.6583
1705297524.6667,0.0927,0.0833,0.0574,0.0353,0.1723,0.1136,0.0742,0.0799,0.2242,0.4403,0.3616,-0.1460,0.7557,0.1050,0.0451,0.1568,0.0399,0.1189,0.0000,0.0551,0.1443,0.0874,0.0530,0.2202,0.0407,0.1292,0.1128,0.0189,0.1308,0.1572,0.0930,0.2381,0.1125,0.0000,14.03,10.1791,-13.7596,5.1679
1705297524.7333,0.0895,0.0842,0.0581,0.0259,0.1707,0.1190,0.0667,0.0791,0.2342,0.4436,0.3827,-0.1962,0.6949,0.0281,0.0329,0.1880,0.0333,0.1416,0.0163,0.0451,0.0577,0.1095,0.0919,0.0883,0.0875,0.1344,0.0600,0.0712,0.1037,0.1058,0.1351,0.1365,0.1268,0.0000,16.41,21.0898,-15.0051,3.7780
1705297524.8000,0.0821,0.0801,0.0619,0.0217,0.1619,0.1254,0.0826,0.0773,0.2433,0.4382,0.3782,-0.1608,0.7129,0.0883,0.0861,0.1459,0.0383,0.0856,0.0622,0.0330,0.0561,0.1091,0.0781,0.1078,0.1292,0.0888,0.1371,0.0912,0.1178,0.2064,0.1189,0.0745,0.0566,0.0000,17.19,-6.5693,14.1478,-1.4880
1705297524.8667,0.0521,0.0847,0.0510,0.0183,0.1556,0.1383,0.0727,0.0792,0.2325,0.4693,0.4126,-0.1550,0.7451,0.0680,0.0180,0.0846,0.0483,0.0334,0.0000,0.0285,0.0944,0.0855,0.0887,0.0647,0.0753,0.0194,0.1019,0.0000,0.1682,0.1261,0.1023,0.1417,0.1028,0.0000,10.18,5.7878,-3.3192,-4.3778
1705297524.9333,0.0579,0.0685,0.0363,0.0168,0.1429,0.1511,0.0754,0.0840,0.2073,0.4959,0.3671,-0.1894,0.6959,0.0850,0.0185,0.2002,0.0491,0.0608,0.0335,0.0332,0.1497,0.1141,0.0427,0.1254,0.1119,0.1318,0.0773,0.0570,0.1315,0.1069,0.1909,0.1232,0.0341,0.0000,19.71,10.0829,-10.9069,-1.9141
1705297525.0000,0.0536,0.0813,0.0396,0.0295,0.1256,0.1583,0.0773,0.0785,0.2298,0.4760,0.3787,-0.2020,0.7877,0.0794,0.0335,0.0973,0.0516,0.0983,0.0042,0.0907,0.1904,0.0589,0.1055,0.0295,0.0752,0.0780,0.1194,0.0166,0.0922,0.1165,0.0415,0.1125,0.1350,0.0000,13.85,7.5950,3.1510,-0.1665
1705297525.0667,0.0668,0.0730,0.0406,0.0248,0.1444,0.1526,0.0721,0.0723,0.2213,0.4793,0.3677,-0.1661,0.7533,0.0929,0.0000,0.1499,0.0275,0.1506,0.0000,0.0832,0.1411,0.0940,0.0620,0.1032,0.0000,0.0514,0.1764,0.0511,0.1454,0.0314,0.0658,0.1140,0.0290,0.0000,14.41,-10.5290,-5.0581,-2.5255
1705297525.1333,0.0688,0.0693,0.0374,0.0327,0.1325,0.1511,0.0634,0.0676,0.2125,0.4988,0.3889,-0.2282,0.7613,0.0748,0.0040,0.1500,0.0654,0.0362,0.0377,0.0000,0.0697,0.0000,0.1471,0.0946,0.1199,0.1055,0.1264,0.0205,0.1171,0.0771,0.1646,0.1378,0.0712,0.0000,16.05,23.0378,-6.9699,1.3144
1705297525.2000,0.0740,0.0638,0.0376,0.0249,0.1366,0.1696,0.0846,0.0654,0.1894,0.4925,0.3829,-0.1797,0.7171,0.1523,0.0995,0.0887,0.0530,0.0683,0.0000,0.0323,0.0797,0.0674,0.0610,0.0518,0.1366,0.0971,0.0934,0.0518,0.0000,0.0738,0.1130,0.1156,0.0297,0.0000,20.26,13.4723,3.8865,9.9835
1705297525.2667,0.0840,0.0726,0.0432,0.0302,0.1612,0.1736,0.0943,0.0659,0.2012,0.4442,0.3565,-0.0814,0.6672,0.1564,0.0612,0.1341,0.0935,0.0988,0.0113,0.0915,0.1845,0.1400,0.0763,0.1277,0.1960,0.0433,0.1623,0.0384,0.0127,0.0318,0.1365,0.1207,0.1378,0.0000,16.25,-3.9384,10.2921,-1.8624
1705297525.3333,0.0862,0.0604,0.0473,0.0196,0.1492,0.1765,0.0860,0.0581,0.2108,0.4635,0.3135,-0.1056,0.6534,0.1063,0.0000,0.1538,0.0604,0.1284,0.0685,0.0658,0.0788,0.1077,0.1368,0.2013,0.1750,0.1151,0.1776,0.0559,0.2092,0.1106,0.0978,0.1714,0.0492,0.0000,13.67,-0.0754,-5.0403,-1.0434
1705297525.4000,0.1055,0.0697,0.0439,0.0357,0.1605,0.1481,0.0795,0.0559,0.2397,0.4369,0.3782,-0.0724,0.6716,0.1287,0.0174,0.1584,0.0077,0.0654,0.0129,0.0449,0.1590,0.1289,0.0952,0.1305,0.1010,0.2120,0.1201,0.0000,0.0925,0.1694,0.0532,0.1369,0.1292,0.0000,18.49,13.2680,3.8646,-7.1165
1705297525.4667,0.1024,0.0754,0.0432,0.0408,0.1711,0.1524,0.0866,0.0510,0.2407,0.4219,0.3507,-0.1095,0.7285,0.0821,0.0876,0.1730,0.0527,0.0884,0.0167,0.1113,0.1888,0.0262,0.0779,0.0579,0.0615,0.1239,0.1531,0.0089,0.0472,0.1134,0.0996,0.1208,0.0893,0.0000,11.78,21.5875,-3.2696,-3.6428
1705297525.5333,0.1043,0.0769,0.0477,0.0448,0.1515,0.1615,0.0782,0.0339,0.2394,0.4371,0.3103,-0.1083,0.6897,0.1059,0.1278,0.1852,0.0450,0.0000,0.0164,0.0262,0.1378,0.1409,0.1337,0.1407,0.0316,0.0000,0.0766,0.0000,0.0455,0.0464,0.1042,0.0692,0.1135,0.0000,18.73,12.1596,-14.6445,-3.4957
1705297525.6000,0.0872,0.0833,0.0497,0.0468,0.1491,0.1722,0.0800,0.0451,0.2618,0.4150,0.2356,-0.1341,0.6663,0.1752,0.0443,0.1599,0.0000,0.0751,0.0418,0.0392,0.2002,0.0616,0.1334,0.0102,0.1809,0.1346,0.1053,0.0754,0.1244,0.0787,0.1376,0.0475,0.1537,0.0000,13.46,17.2802,-4.6011,-6.3165
1705297525.6667,0.1225,0.0862,0.0579,0.0568,0.1746,0.1717,0.0719,0.0513,0.2883,0.3513,0.3138,-0.1868,0.6725,0.0770,0.0386,0.2091,0.0717,0.1252,0.0389,0.0623,0.1635,0.0949,0.0267,0.1292,0.0641,0.1175,0.0538,0.0186,0.0513,0.0834,0.0780,0.2540,0.1349,0.0000,12.24,2.1899,12.4211,0.3506
1705297525.7333,0.0979,0.0953,0.0663,0.0567,0.1695,0.1683,0.0398,0.0554,0.2604,0.3942,0.3533,-0.1225,0.6411,0.0669,0.0717,0.1888,0.0813,0.1186,0.0446,0.0542,0.1232,0.2005,0.0675,0.0847,0.0387,0.0275,0.1706,0.0558,0.0575,0.0715,0.1246,0.1034,0.0464,0.0000,16.34,0.6826,-15.4231,1.4088
1705297525.8000,0.1087,0.0920,0.0634,0.0608,0.1296,0.1726,0.0384,0.0537,0.2327,0.4288,0.3808,-0.0753,0.6225,0.1546,0.0610,0.2015,0.0463,0.1346,0.0934,0.0914,0.1312,0.0804,0.1680,0.1128,0.0699,0.0541,0.0981,0.0484,0.0000,0.1555,0.0682,0.0000,0.1006,0.0000,17.90,20.8243,2.3188,1.0668
1705297525.8667,0.1165,0.0795,0.0554,0.0594,0.1487,0.1898,0.0445,0.0552,0.2057,0.4272,0.3477,-0.0410,0.6705,0.2021,0.0000,0.2060,0.0132,0.0877,0.0593,0.0322,0.1479,0.2213,0.0767,0.1430,0.1740,0.1123,0.1175,0.0072,0.0864,0.1166,0.1246,0.1493,0.0590,0.0000,14.93,-1.2185,1.5277,1.0228
1705297525.9333,0.1079,0.0824,0.0612,0.0686,0.1251,0.1967,0.0540,0.0584,0.2094,0.4218,0.3295,0.0342,0.6413,0.0871,0.0532,0.1550,0.0587,0.1142,0.0414,0.0795,0.0829,0.1380,0.1354,0.0705,0.1208,0.1372,0.1277,0.0000,0.1292,0.1550,0.0218,0.2015,0.1141,1.0000,11.53,11.0489,-3.0675,10.0370
1705297526.0000,0.1259,0.0858,0.0669,0.0551,0.1580,0.1905,0.0372,0.0593,0.2032,0.4109,0.2964,-0.0237,0.6595,0.1906,0.0628,0.1755,0.0287,0.0825,0.0696,0.0427,0.1716,0.0306,0.1209,0.0259,0.1893,0.1445,0.0995,0.0000,0.0841,0.0798,0.0565,0.0283,0.0082,0.0000,19.14,22.5902,-8.5054,-2.3832
1705297526.0667,0.1167,0.0795,0.0459,0.0467,0.1972,0.1883,0.0495,0.0727,0.1907,0.4077,0.3216,-0.0164,0.6804,0.0378,0.0158,0.1384,0.0432,0.1664,0.0428,0.0000,0.1171,0.1006,0.1451,0.0489,0.1222,0.1034,0.1521,0.0367,0.1123,0.0761,0.1809,0.1617,0.0372,0.0000,13.03,6.5599,1.6724,6.6658
1705297526.1333,0.1187,0.0839,0.0481,0.0570,0.1729,0.1937,0.0448,0.0604,0.2050,0.4094,0.3799,-0.0572,0.7424,0.1104,0.0451,0.1141,0.0000,0.1650,0.0764,0.0687,0.0730,0.0028,0.1244,0.1010,0.1490,0.0703,0.1735,0.0472,0.0900,0.0257,0.1302,0.1828,0.0877,0.0000,15.89,-1.6514,-5.4163,-6.3160
1705297526.2000,0.1012,0.0700,0.0439,0.0466,0.1959,0.1912,0.0295,0.0632,0.2057,0.4316,0.4054,-0.0832,0.7307,0.1244,0.0485,0.1286,0.0512,0.0821,0.0836,0.0691,0.1553,0.1889,0.1338,0.1050,0.0966,0.1393,0.0835,0.0374,0.1256,0.1043,0.0704,0.1273,0.0898,0.0000,12.83,2.3158,7.2080,-1.4436
1705297526.2667,0.0947,0.0699,0.0482,0.0489,0.2237,0.1905,0.0488,0.0641,0.2155,0.3975,0.4150,-0.1737,0.7319,0.0860,0.0227,0.1227,0.0000,0.1657,0.0000,0.0392,0.0514,0.1029,0.1606,0.1463,0.0946,0.1288,0.1356,0.0468,0.1137,0.1272,0.0622,0.1901,0.1557,0.0000,17.40,5.5953,-2.5491,2.0481
1705297526.3333,0.0996,0.0765,0.0422,0.0414,0.2423,0.1688,0.0286,0.0703,0.2295,0.4005,0.3896,-0.1137,0.7288,0.0533,0.0000,0.2248,0.0351,0.0760,0.0085,0.1014,0.1260,0.1252,0.0719,0.0790,0.0229,0.0357,0.0305,0.0000,0.0631,0.1011,0.1250,0.2008,0.1515,0.0000,14.30,14.0351,-1.3935,-3.2537
1705297526.4000,0.0967,0.0843,0.0459,0.0517,0.2321,0.1656,0.0177,0.0338,0.2168,0.4332,0.4337,-0.1118,0.7237,0.1684,0.0000,0.1812,0.0544,0.1496,0.1148,0.0781,0.0983,0.1614,0.0899,0.1380,0.0070,0.1202,0.1511,0.0000,0.1897,0.0471,0.0636,0.1877,0.1319,0.0000,17.92,-0.5292,-6.2914,-1.5776
1705297526.4667,0.0800,0.0853,0.0537,0.0556,0.1803,0.1702,0.0361,0.0401,0.2210,0.4467,0.4454,-0.1971,0.7158,0.1581,0.0158,0.2055,0.0241,0.1123,0.0496,0.0139,0.1016,0.1596,0.0711,0.0552,0.1417,0.0711,0.0742,0.0190,0.0377,0.0306,0.1429,0.0699,0.0803,0.0000,16.53,-9.8291,17.3897,-1.8814
1705297526.5333,0.0768,0.0868,0.0440,0.0374,0.1759,0.1583,0.0699,0.0634,0.2220,0.4393,0.4582,-0.1510,0.7306,0.0765,0.0656,0.1789,0.0415,0.1146,0.0178,0.0368,0.0540,0.0608,0.1073,0.1348,0.0000,0.0587,0.0982,0.0413,0.1073,0.0785,0.0956,0.1992,0.1305,0.0000,18.93,4.8029,-3.2197,5.3008
1705297526.6000,0.0800,0.0976,0.0471,0.0358,0.1873,0.1456,0.0576,0.0657,0.2150,0.4410,0.4197,-0.1352,0.7359,0.0840,0.0872,0.0981,0.0000,0.1055,0.0768,0.0718,0.1261,0.0000,0.0935,0.2200,0.1033,0.2013,0.1342,0.0454,0.1840,0.1051,0.0994,0.2413,0.1044,0.0000,12.89,1.4464,-3.1203,5.3083
1705297526.6667,0.0795,0.0897,0.0422,0.0291,0.1612,0.1450,0.0748,0.0687,0.2298,0.4480,0.3750,-0.1371,0.6702,0.1031,0.0810,0.2225,0.0803,0.1464,0.0127,0.0167,0.1108,0.1003,0.1183,0.1499,0.1751,0.1220,0.1095,0.0034,0.1120,0.0676,0.0899,0.1738,0.0723,0.0000,13.50,13.2327,1.1735,6.8965
1705297526.7333,0.0744,0.0671,0.0487,0.0396,0.1680,0.1313,0.0685,0.0595,0.2414,0.4609,0.4459,-0.1448,0.6396,0.1058,0.0505,0.1974,0.1011,0.0998,0.0145,0.0000,0.1742,0.1700,0.0647,0.0878,0.0820,0.1236,0.1254,0.0174,0.1252,0.0849,0.1444,0.1154,0.0390,0.0000,16.73,5.1735,11.2510,-11.2979
1705297526.8000,0.0668,0.0521,0.0468,0.0449,0.1583,0.1200,0.1018,0.0543,0.2502,0.4629,0.4583,-0.1843,0.6715,0.1087,0.0868,0.1620,0.0697,0.0840,0.0258,0.0137,0.0360,0.0842,0.0616,0.1160,0.0926,0.0795,0.0765,0.0819,0.1359,0.1213,0.1246,0.1954,0.1083,0.0000,16.71,5.2743,-9.0295,-1.8463
1705297526.8667,0.0565,0.0459,0.0537,0.0304,0.1772,0.1191,0.1109,0.0329,0.2369,0.4819,0.4473,-0.0794,0.6310,0.1014,0.0900,0.0957,0.0738,0.1295,0.0473,0.0492,0.0291,0.1967,0.1053,0.0166,0.0284,0.1318,0.0979,0.1213,0.1370,0.2198,0.0922,0.2178,0.0460,1.0000,12.82,6.2472,-1.4984,10.1006
1705297526.9333,0.0732,0.0746,0.0611,0.0222,0.1809,0.0888,0.0911,0.0395,0.2313,0.4823,0.4270,-0.1179,0.6291,0.0599,0.0802,0.2248,0.1122,0.0968,0.0484,0.0746,0.1484,0.1895,0.0367,0.1137,0.1586,0.1305,0.1121,0.0693,0.0050,0.0837,0.1239,0.1173,0.1568,0.0000,14.17,-1.7344,-5.2769,-6.2640
1705297527.0000,0.0639,0.0864,0.0589,0.0196,0.1734,0.0956,0.1121,0.0474,0.2534,0.4535,0.4761,-0.1724,0.6150,0.1107,0.0772,0.1294,0.0965,0.1322,0.0101,0.0535,0.0473,0.1407,0.0642,0.0838,0.1519,0.1109,0.1126,0.0562,0.1964,0.1548,0.0318,0.1813,0.0054,0.0000,10.40,4.8419,15.8018,1.3811
1705297527.0667,0.0739,0.0864,0.0565,0.0319,0.1574,0.1084,0.0993,0.0329,0.2541,0.4595,0.5101,-0.2302,0.6796,0.0794,0.0967,0.1463,0.0000,0.1227,0.0069,0.0480,0.1212,0.0162,0.0409,0.0909,0.0493,0.1649,0.0761,0.0477,0.1177,0.1265,0.0534,0.0855,0.1265,0.0000,14.65,2.8675,-10.2923,11.6564
1705297527.1333,0.0640,0.0822,0.0557,0.0247,0.1792,0.1277,0.1285,0.0442,0.2402,0.4321,0.5325,-0.1576,0.7829,0.0594,0.1205,0.1403,0.0638,0.0565,0.0348,0.0546,0.1283,0.0908,0.0948,0.2313,0.0814,0.0148,0.1048,0.1233,0.0484,0.0929,0.1378,0.1838,0.0800,0.0000,11.96,10.9640,3.7515,-2.2238
1705297527.2000,0.0742,0.0604,0.0550,0.0255,0.1795,0.1266,0.1086,0.0525,0.2401,0.4466,0.5603,-0.1114,0.8103,0.0805,0.0692,0.1513,0.0750,0.1353,0.0928,0.0000,0.1202,0.1302,0.0276,0.0518,0.0948,0.1093,0.1024,0.0842,0.0312,0.1270,0.1654,0.2529,0.0570,0.0000,15.68,-2.6912,1.4800,1.0962
1705297527.2667,0.0682,0.0600,0.0488,0.0289,0.1644,0.1335,0.1007,0.0633,0.2430,0.4535,0.5057,-0.1137,0.8008,0.0466,0.0701,0.1603,0.0462,0.1168,0.0440,0.0718,0.1020,0.0730,0.0856,0.0953,0.1232,0.0488,0.0914,0.0581,0.0751,0.0271,0.1635,0.0863,0.2311,0.0000,18.60,0.1683,11.3934,-7.1892
1705297527.3333,0.0683,0.0551,0.0515,0.0420,0.1524,0.1469,0.1119,0.0919,0.2258,0.4325,0.4972,-0.0585,0.7747,0.0667,0.1008,0.0791,0.0890,0.1036,0.0405,0.0614,0.1652,0.1595,0.0342,0.1458,0.0964,0.0910,0.1579,0.0946,0.0583,0.0940,0.0358,0.0646,0.1071,0.0000,6.55,-11.9325,-0.9243,-3.2113
1705297527.4000,0.0829,0.0564,0.0472,0.0517,0.1102,0.1298,0.0811,0.0755,0.2427,0.4735,0.5326,-0.1104,0.7408,0.1413,0.0397,0.1549,0.0650,0.0722,0.0280,0.0944,0.0843,0.0000,0.1518,0.1822,0.1004,0.0881,0.2038,0.0529,0.1832,0.0456,0.1379,0.0778,0.0893,0.0000,14.95,10.7267,-1.9002,-0.3868
1705297527.4667,0.0839,0.0709,0.0518,0.0692,0.1257,0.1250,0.0628,0.0729,0.2404,0.4586,0.4760,-0.0259,0.7033,0.0858,0.0335,0.1204,0.0736,0.0907,0.0009,0.0525,0.0890,0.1734,0.0977,0.0420,0.0663,0.0915,0.0807,0.0014,0.1212,0.0521,0.1127,0.0455,0.1390,0.0000,11.08,13.5572,-23.1717,-5.4826
1705297527.5333,0.0686,0.0842,0.0498,0.0547,0.1268,0.1284,0.0645,0.0715,0.2385,0.4677,0.4744,-0.0541,0.6673,0.0643,0.0292,0.1864,0.0329,0.0511,0.0153,0.0905,0.2018,0.0082,0.0409,0.0860,0.2502,0.0358,0.1300,0.0670,0.1501,0.0896,0.1333,0.1130,0.0485,0.0000,14.86,-3.2749,0.3733,-3.2101
1705297527.6000,0.0707,0.0770,0.0490,0.0404,0.1275,0.1344,0.0310,0.0643,0.2265,0.5075,0.4639,-0.0473,0.6838,0.1407,0.0028,0.1259,0.0513,0.0684,0.0688,0.0610,0.1408,0.1494,0.0671,0.0304,0.1297,0.1385,0.1319,0.0057,0.0748,0.0724,0.1108,0.0782,0.1305,0.0000,14.08,7.7345,-6.8372,-6.1823
1705297527.6667,0.0744,0.0773,0.0459,0.0395,0.1145,0.1383,0.0271,0.0695,0.2286,0.5109,0.4778,0.0182,0.6972,0.1724,0.0246,0.1690,0.0507,0.0525,0.0097,0.0852,0.0626,0.1329,0.1358,0.0919,0.1430,0.0890,0.1420,0.0000,0.0911,0.0783,0.1395,0.1507,0.0000,0.0000,14.42,21.3107,1.1951,-2.6580
1705297527.7333,0.0807,0.0680,0.0523,0.0408,0.1396,0.1442,0.0458,0.0798,0.2453,0.4622,0.5083,0.0830,0.6926,0.0753,0.0574,0.2038,0.0041,0.0954,0.0868,0.0729,0.0559,0.0601,0.1388,0.1788,0.0338,0.0834,0.1141,0.0285,0.1183,0.0155,0.1360,0.0764,0.0628,0.0000,19.31,7.5556,3.9606,-2.0756
1705297527.8000,0.1025,0.0664,0.0514,0.0361,0.1685,0.1352,0.0404,0.0710,0.2876,0.4246,0.4448,0.0571,0.6875,0.0577,0.0000,0.2546,0.0289,0.0932,0.0141,0.0220,0.0520,0.0822,0.0159,0.0348,0.0495,0.1236,0.0658,0.0000,0.1168,0.0426,0.0235,0.1452,0.0579,0.0000,17.36,4.4091,-16.0996,0.9429
1705297527.8667,0.0909,0.0740,0.0545,0.0319,0.1821,0.1208,0.0403,0.0718,0.2680,0.4393,0.4646,0.0938,0.7102,0.0524,0.0066,0.1171,0.1094,0.1037,0.0256,0.0747,0.0679,0.0793,0.0830,0.0565,0.0763,0.0759,0.1855,0.0000,0.0984,0.0969,0.1685,0.1168,0.0412,0.0000,16.83,8.8194,-3.5553,11.5746
1705297527.9333,0.0878,0.0572,0.0472,0.0336,0.1637,0.1257,0.0296,0.0610,0.2593,0.4810,0.4228,-0.0039,0.7187,0.1088,0.0143,0.2194,0.0304,0.0000,0.0393,0.0323,0.1702,0.1077,0.0676,0.2094,0.1492,0.0576,0.1491,0.0257,0.0725,0.0817,0.1570,0.1480,0.1041,0.0000,20.08,-8.3320,1.3068,1.3403
1705297528.0000,0.0936,0.0591,0.0536,0.0310,0.1662,0.1560,0.0359,0.0585,0.2674,0.4472,0.4056,-0.0638,0.7119,0.1089,0.0000,0.1998,0.0090,0.1405,0.0771,0.0788,0.0503,0.1625,0.0849,0.0801,0.0694,0.1974,0.0772,0.0090,0.1921,0.1270,0.0531,0.2028,0.0000,0.0000,10.86,1.5787,4.5323,-7.9793
1705297528.0667,0.1049,0.0784,0.0532,0.0303,0.1679,0.1718,0.0549,0.0683,0.2681,0.4015,0.4235,-0.1026,0.7871,0.0055,0.0000,0.1919,0.0100,0.1287,0.0968,0.0667,0.0848,0.0000,0.0909,0.0690,0.1272,0.1295,0.1632,0.0000,0.1669,0.1881,0.1138,0.1155,0.0708,0.0000,14.76,14.9257,-11.3180,0.2008
1705297528.1333,0.0982,0.0875,0.0538,0.0542,0.1638,0.1706,0.0592,0.0713,0.2467,0.3969,0.4715,-0.1140,0.8350,0.0835,0.0250,0.1860,0.0152,0.1542,0.0589,0.0000,0.0354,0.0000,0.1425,0.0278,0.0729,0.1656,0.0377,0.0000,0.1192,0.1211,0.0862,0.1924,0.1427,0.0000,17.23,5.6397,-7.7951,-4.1082
1705297528.2000,0.1102,0.0794,0.0560,0.0461,0.1646,0.1647,0.0472,0.0651,0.2507,0.4096,0.4936,-0.1567,0.7921,0.1207,0.0426,0.1408,0.0344,0.1104,0.0000,0.0380,0.1672,0.1690,0.0620,0.0473,0.0755,0.0444,0.0982,0.0838,0.0131,0.0410,0.0621,0.0986,0.1454,0.0000,11.77,4.9277,-6.6169,4.5565
1705297528.2667,0.0921,0.0715,0.0448,0.0366,0.1405,0.1681,0.0438,0.0732,0.2682,0.4367,0.4670,-0.2828,0.7610,0.0767,0.0733,0.1669,0.0280,0.1032,0.0355,0.0595,0.0658,0.1291,0.1173,0.1215,0.1299,0.1552,0.1276,0.0000,0.0245,0.1204,0.0460,0.1557,0.1387,0.0000,9.20,10.3547,-3.1905,0.6531
1705297528.3333,0.0862,0.0710,0.0440,0.0454,0.1736,0.1542,0.0452,0.0728,0.2652,0.4254,0.4161,-0.1902,0.7159,0.1229,0.0339,0.1191,0.0319,0.0594,0.0568,0.0000,0.0582,0.1671,0.0488,0.1054,0.1398,0.1193,0.0799,0.0361,0.0860,0.0806,0.1557,0.1768,0.1584,0.0000,10.61,17.3074,5.1866,9.5557
1705297528.4000,0.0817,0.0705,0.0412,0.0619,0.1763,0.1517,0.0612,0.0755,0.2590,0.4127,0.4438,-0.2347,0.7256,0.1439,0.1366,0.2086,0.0639,0.1078,0.0371,0.0642,0.0366,0.2025,0.1022,0.0298,0.1057,0.1347,0.1509,0.0677,0.1468,0.0530,0.0266,0.1566,0.0430,0.0000,15.41,-1.7350,19.5404,2.9913
1705297528.4667,0.0418,0.0601,0.0449,0.0629,0.2046,0.1354,0.0475,0.0606,0.2610,0.4488,0.3977,-0.1882,0.7086,0.1046,0.0000,0.0887,0.0000,0.1377,0.0095,0.0674,0.0017,0.0745,0.0815,0.1563,0.1550,0.1673,0.0706,0.0073,0.1262,0.1128,0.0884,0.1066,0.1411,0.0000,20.32,10.5519,-3.8955,-0.7100
1705297528.5333,0.0489,0.0644,0.0363,0.0627,0.1780,0.1390,0.0515,0.0737,0.2419,0.4621,0.3585,-0.1072,0.7046,0.0731,0.1028,0.1321,0.0426,0.0873,0.0344,0.0472,0.0761,0.1371,0.0723,0.0000,0.1312,0.1150,0.1027,0.0000,0.0990,0.0989,0.0688,0.0204,0.1115,0.0000,12.89,11.8782,7.0014,-8.9627
1705297528.6000,0.0523,0.0592,0.0374,0.0595,0.1610,0.1379,0.0695,0.0687,0.2257,0.4773,0.4451,-0.1174,0.7376,0.1131,0.0988,0.1305,0.0268,0.0489,0.0057,0.0806,0.1636,0.1650,0.0633,0.0544,0.1570,0.0490,0.1612,0.0303,0.0731,0.1883,0.1230,0.1307,0.0596,0.0000,15.21,13.9892,1.8962,3.7897
1705297528.6667,0.0415,0.0601,0.0220,0.0470,0.1263,0.1496,0.0666,0.0813,0.2196,0.5116,0.3419,-0.0792,0.7642,0.1041,0.0055,0.1692,0.0437,0.1134,0.0438,0.0419,0.0461,0.0328,0.1083,0.1289,0.1341,0.0738,0.1673,0.0448,0.0755,0.0514,0.0397,0.1046,0.1174,0.0000,16.36,-3.0275,6.0412,-8.6046
1705297528.7333,0.0438,0.0568,0.0143,0.0546,0.1027,0.1426,0.0515,0.0754,0.2440,0.5286,0.3394,-0.1234,0.7426,0.1514,0.0130,0.1290,0.0162,0.0612,0.0203,0.0082,0.0797,0.1060,0.0920,0.1437,0.1304,0.0470,0.1418,0.0000,0.1689,0.0000,0.2241,0.1322,0.0972,1.0000,19.46,-3.5728,6.9086,-7.6761
