time stamp,face id,anger,contempt,disgust,fear,joy,sadness,surprise,sentimentality,confusion,neutral,engagement,valence,attention,inner brow raise,brow raise,brow furrow,eye widen,cheek raise,lid tighten,nose wrinkle,upper lip raise,dimpler,lip corner depressor,chin raise,lip pucker,lip stretch,lip press,mouth open,jaw drop,lip suck,eye closure,smile,smirk,blink,blink rate,pitch,yaw,roll,brightness,interocular distance,topleft_x,topleft_y,bottomright_x,bottomright_y,outer_right_eye_X,outer_right_eye_Y,outer_left_eye_X,outer_left_eye_Y,nose_top_X,nose_top_Y,chin_top_X,chin_top_Y
18.524,0,0.91,1.09,0.91,0.97,0.26,20.47,0.24,0.15,0.31,76.26,53.77,-21.67,95.52,4.353990462617949,2.8015085828956217,4.939050660626963,2.5782717910036443,5.1922537358244885,39.99920960934833,6.228377777663991,5.10546653944999,5.949398345081136,13.175545435378679,4.878979860339314,4.157558351289481,2.7534714401699603,0.5294176081568001,7.8271654744632535,3.2711054038722067,1.8790599810890853,2.924247473012656,2.93361742219422,2.635403263149783,3.343981593148783,,5.02,-1.41,2.17,86.62,121.84,898.23,140.47,1013.23,270.47,958.23,168.47,1035.23,168.47,993.23,196.47,998.23,265.47
18.691,0,0.46,0.23,1.22,1.53,0.99,33.59,0.66,1.92,0.29,66.48,58.82,-33.92,91.20,1.2763623766042294,2.136211018357426,1.723644849117845,2.581719987783581,7.8709856714354824,44.419667951297015,5.418900459026918,0.7547556064650416,1.0440746946260333,15.419987091680026,1.7664189683273435,1.8567417697049677,6.792588160838932,4.510036342442035,9.444682943206281,1.1326042732968928,0.5362326828762889,1.9331712210550904,7.604840116738342,0,0,,7.14,-1.70,-2.14,86.09,121.48,901.44,139.89,1016.44,269.89,961.44,167.89,1038.44,167.89,996.44,195.89,1001.44,264.89
18.847,0,2.01,0.73,1.54,1.53,0.85,53.04,1.69,2.15,1.09,49.37,75.83,-48.38,92.45,5.072375046052039,0.16723340470343828,4.669114904915914,4.182649159841239,3.693822970078327,11.876369162462652,0.9085072977468371,1.0242410321719948,1.0379173210822046,22.73444386443506,0.5113263577222824,0,0,2.60436034148559,10.769780908245593,3.5116456542164087,2.503558533731848,5.792272497434169,7.994754272024148,0,3.4123197889421135,,4.38,-0.64,-1.12,83.26,122.96,898.00,141.84,1013.00,271.84,958.00,169.84,1035.00,169.84,993.00,197.84,998.00,266.84
19.096,0,0.24,0.70,0.55,1.62,0.71,60.93,0.32,0.54,1.17,42.41,69.51,-52.16,93.05,3.816961738560349,0.6786735471338035,0.7492865711404013,0.2900447057001294,3.872854214920662,9.3873011325486,3.899383989791386,0,7.164663490140811,26.0690688556557,0,3.604389027925208,6.676077221520245,0,9.919437068626284,0,1.6495842798613012,5.905337552074343,3.3656247164169324,0,2.9814084281679243,,6.99,1.36,-1.07,83.93,118.97,899.91,138.44,1014.91,268.44,959.91,166.44,1036.91,166.44,994.91,194.44,999.91,263.44
19.208,0,2.11,1.37,1.01,2.13,2.13,52.17,1.50,1.52,0.72,48.60,73.54,-46.63,88.10,2.750425609294325,0,1.9177162399003285,4.046871075350792,9.325159449819475,27.066324624232948,4.5276953193359075,2.6567504139244558,2.9235791550017893,23.07720946766404,5.025332028977573,0,0,4.569888400109485,5.273123540095984,1.8870925862248988,5.16188727458939,4.976770984940231,8.566728116832675,0.7446521031670272,1.7712869946844876,,6.95,-3.80,2.25,85.26,122.25,899.91,139.27,1014.91,269.27,959.91,167.27,1036.91,167.27,994.91,195.27,999.91,264.27
19.425,0,1.30,1.30,0.15,2.09,1.13,27.04,0.26,0.33,1.55,71.65,55.61,-22.70,80.89,3.3286499653710053,1.6933936903486027,2.2885933588352056,0.0236494521331041,6.858778814845718,46.861994336824864,1.023867865675129,3.4925191004760565,5.094917880371213,11.951146826192712,0.5173491365276277,2.360856896964833,0,3.1916795899532735,2.3590472603775563,4.61579613964539,3.905131470412016,0,7.1077183458535,0,0,,4.04,0.86,-0.15,83.19,120.37,898.82,139.70,1013.82,269.70,958.82,167.70,1035.82,167.70,993.82,195.70,998.82,264.70
19.686,0,0.43,0.62,0.96,1.02,1.57,3.36,0.41,0.67,0.11,91.53,52.04,-7.88,92.21,2.7173894347995518,5.046011649258435,0,4.014513339474798,4.365665854625404,40.95057697221637,1.950038358103484,4.210657863877714,3.1019416868221015,6.293059412023457,0,3.927405800903216,0.555493357591331,2.8017934314813466,11.038576307389885,0,2.669436190277338,1.351821355521679,6.042391837239266,6.971917206188664,1.9963814655784518,,6.49,1.22,-0.23,84.09,118.02,901.55,141.73,1016.55,271.73,961.55,169.73,1038.55,169.73,996.55,197.73,1001.55,266.73
20.007,0,1.94,0.79,0.27,0.36,1.20,0.56,1.75,0.12,0.72,93.13,53.42,-5.42,92.26,0.5415886080544441,0.9862000531982629,0.3799756126245484,1.4129452734626828,5.768777043009177,32.91345470165834,4.620684558223002,0,0.27865038719028234,2.845632612127811,4.109711136203259,0.7021442160475999,1.6242528213188052,3.099345086673275,6.161090558730066,3.9857655319105834,0.9203339773230255,1.281055897474289,3.2355621137376875,7.422546574380249,1.5784778280649334,,4.02,3.40,2.67,83.64,119.88,900.02,141.46,1015.02,271.46,960.02,169.46,1037.02,169.46,995.02,197.46,1000.02,266.46
20.321,0,1.85,1.62,0.87,1.81,0.49,1.55,0.17,0.18,0.50,94.22,42.73,-6.34,88.64,2.5117492705071345,1.9114307193784041,3.948497536010109,5.754304256243632,2.496686874460429,19.58459570026025,4.0450552750378845,3.7356487076357006,5.655441851587966,0,2.6495539247989655,2.3820084009785205,6.097659023478627,5.050905975149945,12.57536705393344,2.2230943793850018,5.869251906871796,3.1575746070593596,6.111065217740834,6.2233009352348745,0,,5.37,-1.46,-0.92,84.66,117.91,898.36,138.16,1013.36,268.16,958.36,166.16,1035.36,166.16,993.36,194.16,998.36,263.16
20.384,0,0.92,1.10,0.56,0.93,0.87,0.44,2.00,0.70,2.05,93.71,44.14,-5.30,92.88,1.870964855081402,2.1195850171847272,0.9824806357501075,4.676161305094138,6.955196936670691,41.87483809283003,3.032364550093189,2.4759267649985848,4.090695851482451,1.3041908821463584,1.3833313789218664,2.2077582767233253,2.937213894445449,0.6352233437169343,9.8410920561105,1.1461370703624563,1.661555350292474,4.542016556020826,5.342462732195854,3.6717027109116316,4.034107490675524,,2.68,1.18,3.25,83.12,122.89,900.62,139.72,1015.62,269.72,960.62,167.72,1037.62,167.72,995.62,195.72,1000.62,264.72
20.460,0,0.84,1.77,1.67,0.56,0.63,0.19,0.46,1.23,1.56,93.11,47.74,-0.11,87.27,3.579891491830349,3.3494556829333306,5.089729148931801,2.260161215253174,2.85191081349738,46.99174355017021,6.419010019465349,4.373958230167627,0.11012930190190673,3.539591646566987,8.271433794870973,4.241395125864074,1.0335306669585407,0.11672105053439719,10.499313862547279,0,4.875649716705084,5.139837940689176,3.0475035058241335,2.0271776793524623,0.06623740587383509,,3.17,1.06,-0.30,83.10,119.60,899.87,138.36,1014.87,268.36,959.87,166.36,1036.87,166.36,994.87,194.36,999.87,263.36
20.668,0,0.55,1.38,0.99,1.57,1.93,0.92,0.38,0.78,1.91,95.17,52.96,-3.00,89.99,0,2.7841521588386966,3.892336499853991,3.650900097778067,7.1365650822455065,32.39050039462745,1.94870461684186,1.4108462059684097,2.7015940891578794,0.10131434025242925,0,0,2.5444629988633096,0,8.489676179978996,1.0704326992807909,0,4.899124827701598,8.910690497080797,3.248876155121252,2.790499418741092,,5.59,0.02,2.34,83.03,118.20,899.18,139.42,1014.18,269.42,959.18,167.42,1036.18,167.42,994.18,195.42,999.18,264.42
20.775,0,0.48,0.14,1.43,0.03,0.51,1.28,1.69,2.01,1.41,93.45,53.87,-3.50,95.87,3.3191524461004884,2.28429943844676,2.677705733990297,2.7393790388666095,2.86993932871148,45.592201590072364,2.501944245281629,3.4367876499705017,6.107176612364128,3.423666371293366,2.5682775476016104,3.677857579663396,5.717875235248357,0,8.858225237745792,0.36848419789224884,0.8020817781798542,4.070052195806056,4.067998360339552,0.4675128117669374,0,,1.49,3.71,3.15,85.07,119.85,901.35,141.75,1016.35,271.75,961.35,169.75,1038.35,169.75,996.35,197.75,1001.35,266.75
20.956,0,1.77,0.70,1.80,1.94,0.72,1.81,1.77,0.30,0.43,93.13,41.39,-2.09,96.77,0.30994760828092716,4.476886063348502,3.261384898442775,2.910405380558223,6.227487721429206,23.231518258806318,1.9284312286181375,0.7579945404082538,5.637825495097786,5.596933936215937,1.3167003532871604,2.3407239075750113,0,1.5775785362906753,7.839867288433015,3.7127775870263577,5.967234649695456,3.3626725268550217,4.129533883384429,0,2.2498781494796276,,2.08,2.12,3.49,86.25,117.97,900.77,140.90,1015.77,270.90,960.77,168.90,1037.77,168.90,995.77,196.90,1000.77,265.90
21.286,0,0.53,1.20,0.38,1.57,1.67,1.01,1.27,0.04,1.93,93.41,42.22,-5.78,89.23,1.6083306640712545,1.949693385255523,5.328749608318322,5.9979657345172015,8.33446971902158,20.420909295789897,3.830025830399245,2.0072704521752893,1.7360618028324097,5.293149258606136,3.100157770793885,5.849187058862299,2.153603055048734,4.248127661710605,8.366706046909094,0,0.8463798388838768,3.059004303533584,4.8756905521499,6.7671822311822325,0,,4.24,4.88,0.94,84.34,121.64,900.30,141.25,1015.30,271.25,960.30,169.25,1037.30,169.25,995.30,197.25,1000.30,266.25
21.484,0,2.19,0.10,0.07,1.92,0.70,1.60,0.51,0.43,0.57,93.18,50.00,-6.91,88.93,2.6875035168835897,3.587731374497525,1.953743747281842,3.8784445374179635,5.3416784341866155,45.301944693084806,1.6480959615670145,2.29944538410753,5.995684921974316,3.9308940721303225,5.852264083921909,0,3.5023298752494156,0.9442836677003652,5.507104159295559,0,0,1.6248784880153835,3.434441963317804,2.7623669444583356,0.23157585505396128,,1.58,1.92,2.83,84.04,122.57,899.10,140.44,1014.10,270.44,959.10,168.44,1036.10,168.44,994.10,196.44,999.10,265.44
21.713,0,0.31,0.05,2.13,1.69,0.18,0.60,1.71,1.24,1.13,93.81,42.78,-7.17,96.05,3.581916670911014,1.227408950822428,4.6724697015946735,2.2706646747700874,4.384186368403025,13.288338762242347,5.71709972678218,2.0378780039027333,0.5086380098946393,4.063525157384575,5.371333148796111,3.0214292651508003,7.6665280046872795,3.6647796646971256,4.344510133769363,0,1.9543296243064106,4.101420592050999,5.97942960025277,0.6943772346712649,3.4856345301959664,,0.32,2.91,2.62,83.42,119.65,898.51,140.85,1013.51,270.85,958.51,168.85,1035.51,168.85,993.51,196.85,998.51,265.85
21.786,0,0.59,1.64,1.74,1.22,0.92,2.02,1.68,2.09,2.07,95.20,45.07,-2.53,96.38,3.9620950728235766,0.9034893193049358,4.621997845848091,4.074050737088546,6.911909478614107,39.95489492826164,1.641126240696758,0.3464652179554104,4.7486851087305695,1.5055910561047496,0,0.897689568111673,4.4717872040346265,4.306705378936604,10.182676100302487,2.554613450639881,0.7122152806259692,2.6129686790518463,3.605335699329153,3.1739752718713135,5.457565801218152,,-1.15,1.40,2.13,86.51,118.50,900.00,138.95,1015.00,268.95,960.00,166.95,1037.00,166.95,995.00,194.95,1000.00,263.95
21.924,0,1.62,0.81,1.94,1.52,0.43,0.41,0.12,1.54,1.10,94.96,47.66,-1.95,95.70,1.9697690566256645,2.0765404424164444,5.398857618928887,2.9822155652940276,7.254466491616331,31.101547841913998,6.196985187125392,1.52726899208501,0,2.1402552704885602,2.85587657103315,3.4629313389305025,3.924865046516061,5.237967182463035,7.400665427278727,4.769395741773769,2.085454317741096,7.679381277412176,5.403694007438608,3.0446855779737234,1.333235667552799,,3.65,3.35,3.88,85.05,121.47,899.64,139.75,1014.64,269.75,959.64,167.75,1036.64,167.75,994.64,195.75,999.64,264.75
22.169,0,1.46,0.96,1.11,1.96,1.35,1.47,1.93,1.21,1.75,95.04,52.58,-1.25,91.87,5.259935014145449,1.421315437601879,2.9748406390706075,6.298649708069861,7.784921082183718,37.07991969073191,4.332614900986664,1.6454348111338915,3.733359357342124,0.19570414679124948,1.2719141277484596,0,4.260428791400045,2.5157397885713726,6.313439672030508,2.620932010812685,1.7640350353904068,0.12183436471968889,5.056077805589885,3.877391241490841,3.9515187749639153,,1.08,8.13,4.82,85.21,118.98,900.56,141.36,1015.56,271.36,960.56,169.36,1037.56,169.36,995.56,197.36,1000.56,266.36
22.428,0,1.16,1.63,0.40,0.19,1.67,0.11,1.59,2.02,2.10,95.52,46.71,-2.69,94.80,4.865794624621049,2.269041658192873,0.9015512548759581,2.339212324358523,4.953041589320637,32.3312487793155,1.7093948396388443,0.9339254179410634,3.1604536261875182,2.8584456098079682,5.591460719704628,1.5007404556963593,2.608229753561318,3.6255737592466177,13.067726552989335,5.1156672204658395,4.226504425052553,4.35488615045324,4.420875215861015,1.6020750391762704,2.1635899348184466,,1.23,4.43,4.82,86.69,120.29,899.65,140.54,1014.65,270.54,959.65,168.54,1036.65,168.54,994.65,196.54,999.65,265.54
22.518,0,1.22,2.13,1.38,1.05,2.07,0.62,1.59,0.40,1.98,94.77,50.47,-5.06,96.30,1.6456528719607744,5.140816582785919,1.8641026067128403,1.918225760869682,4.939138287547976,25.093186964280903,2.9241806959733365,4.849581938758492,0.14277101354673505,1.5026034518331288,1.3471946641802788,4.9501664286945015,7.264107931405306,2.9287830853182824,11.965978010613473,2.8555777884740383,4.632299706339836,2.177373551297933,4.809605140537023,0,91.92334565008059,,-1.54,2.20,1.99,84.67,119.58,899.07,138.65,1014.07,268.65,959.07,166.65,1036.07,166.65,994.07,194.65,999.07,263.65
22.741,0,1.51,1.81,0.64,1.67,1.68,1.17,0.37,0.49,0.96,93.77,49.85,-2.21,88.49,0.5563145423214881,2.5865543606225403,2.2814241257915273,0.7109199487604201,7.104683036492206,48.02688139490783,2.1647025403566658,4.350593849439174,0,0.7325345664471388,4.2921034740284085,1.4037145420443267,0.5719335777685046,0,7.754938436802476,2.55579516033642,2.9196674451231956,6.4115497139282525,6.124210830698721,4.302024495322257,67.88467705668882,,0.07,6.33,0.30,85.94,120.03,900.99,138.40,1015.99,268.40,960.99,166.40,1037.99,166.40,995.99,194.40,1000.99,263.40
22.809,0,0.91,0.14,0.52,0.68,0.17,0.39,0.39,1.40,0.29,93.31,51.08,-5.91,90.00,2.022950072484091,1.6535333244130017,0,2.656139117591083,4.155942405434326,12.807440019678324,3.1301486558048053,1.560545875839889,0.19774689222685993,3.25276668228209,2.3769506472162902,5.182957228738815,2.8106794394552708,0.38428890532813975,12.48819544347003,1.6917627412639558,1.9225540021434426,2.9104879056103528,6.088393013412133,1.824453400215134,3.048584673553705,,-0.21,3.34,3.13,83.69,122.23,898.66,139.57,1013.66,269.57,958.66,167.57,1035.66,167.57,993.66,195.57,998.66,264.57
22.898,0,1.07,0.33,1.99,0.26,0.40,1.05,0.86,1.45,0.47,93.61,54.77,-7.67,68.33,1.8288529326254501,4.387871049321257,5.1532597379433,4.54844792042859,2.931082549835555,33.13062545284629,6.031240589497611,2.5037789990566672,1.2006282517686486,3.941431129463017,5.310041021090001,4.964260964887217,5.841255282517523,5.131035735318437,9.347246605418622,1.9048276971885936,0,6.2535521551035345,4.054687086385675,1.0303188213147223,0.3805847433395684,,-1.38,7.73,3.09,86.40,119.47,899.53,139.80,1014.53,269.80,959.53,167.80,1036.53,167.80,994.53,195.80,999.53,264.80
22.966,0,1.23,0.29,0.10,1.47,0.44,1.43,0.58,0.96,1.49,94.15,42.93,-1.59,72.58,3.3372492345934734,5.2903366517042745,5.468591861398891,0.5632722966093571,6.076424983558245,19.425445156171918,1.1833043980877846,2.4088743134401738,1.9663552306592464,0,2.0724379350431263,0,3.2093288744799793,1.7342584527097644,5.100931314826012,0.4410920386994257,0,7.872135474346578,7.820246471385472,2.1143062382470816,2.1550534965936095,,-1.82,7.42,1.55,86.23,118.21,898.64,138.68,1013.64,268.68,958.64,166.68,1035.64,166.68,993.64,194.68,998.64,263.68
23.051,0,0.62,1.91,1.07,1.51,1.87,0.35,1.37,0.93,0.23,92.97,51.52,-7.14,91.64,0.5783166133519262,4.696917322929949,0.13469004995655265,3.6628573673032223,6.015887344270013,38.375481485854834,2.6320762218441813,0,2.2139308045152575,3.499408553428948,3.324981337878853,6.729216147912666,6.205038046929985,4.313482548566535,11.047983161080628,5.077310959156603,5.500257865060121,9.633281181100756,7.778781158202328,0,1.9402090336661786,,-2.56,5.04,3.53,84.74,117.33,900.72,139.28,1015.72,269.28,960.72,167.28,1037.72,167.28,995.72,195.28,1000.72,264.28
23.152,0,1.48,1.96,0.80,1.95,0.99,1.82,2.07,1.28,0.00,94.62,49.28,-1.39,92.44,4.702411035648547,2.7776669720420615,0,6.894401805968955,6.081551316776313,33.33834135811776,4.665774582698941,3.2583237200416626,0,2.5491129311174157,0,0.8810935211367905,8.082450231537223,2.9543196938280016,4.352019430343062,2.390626301909797,0,3.3157599652186036,3.9003812664886937,6.419944375287741,2.7571429666131735,,2.01,5.43,1.83,83.04,119.57,900.10,140.21,1015.10,270.21,960.10,168.21,1037.10,168.21,995.10,196.21,1000.10,265.21
23.460,0,1.32,1.79,0.78,1.29,1.66,0.53,1.87,2.12,2.00,93.29,49.74,-3.40,96.19,1.6719496368244293,5.729992232378573,5.6816831725556405,2.226530530806631,5.648060709368437,33.262736435979605,4.30176406239625,3.2238339637592435,0.8484746534377337,3.6554676532559096,5.427614317741245,6.134022087557241,0,5.074777379445732,4.390926397107542,4.049938672930002,3.4418885107152164,3.338930039666593,9.21530201908201,2.7707270779646933,4.6862780100200325,,-2.34,8.46,1.47,86.80,120.23,900.90,139.22,1015.90,269.22,960.90,167.22,1037.90,167.22,995.90,195.22,1000.90,264.22
23.729,0,1.85,1.83,2.18,2.06,1.14,1.11,0.75,2.01,1.26,93.15,43.94,-6.03,95.68,1.0148268328234553,0,4.014194920677692,5.955105364900082,8.277190880454146,13.335714127868414,2.806760359951295,4.404495490007102,3.217386903008446,1.6408180917613207,3.129089961759746,1.1467443166766316,1.810006714425981,2.8778018077276646,15.059481980353594,1.7096173347067087,1.5472463788464665,5.783542479388416,7.20280401550699,6.103877166751772,1.5857059168629348,,-2.88,8.68,4.72,85.00,122.13,899.02,139.55,1014.02,269.55,959.02,167.55,1036.02,167.55,994.02,195.55,999.02,264.55
23.934,0,1.66,0.99,1.26,1.53,0.65,1.18,2.09,2.18,1.83,92.55,49.88,-1.41,92.99,4.64403074706439,2.1779988622991366,0.8312135474663229,4.222174921175465,4.658263147119433,47.200224020984024,3.0534655849216508,5.480059036370367,0,4.4129501984082165,3.708890222478658,1.0552980264183134,2.105205975472927,2.4758403045870363,8.221915335543454,3.907904367656447,4.683525643311441,0.7543413890525699,4.086599275115877,4.885682966560125,1.8286990157794207,,-3.22,9.25,3.96,86.91,117.86,898.17,139.17,1013.17,269.17,958.17,167.17,1035.17,167.17,993.17,195.17,998.17,264.17
24.041,0,0.59,0.16,1.00,1.73,1.22,0.27,1.19,1.76,1.87,95.15,42.79,-4.35,96.15,1.5734347308427092,0.6379638351500034,2.1557047811150554,3.512032461427152,7.262537063988857,22.396058653481305,4.956751197995618,5.084566786848009,4.659370310604572,3.250136375594884,0,0,0.8157444507814944,1.9733503268659116,11.595229097735137,1.3487320576794444,0,6.949131526052952,8.367499059145338,2.024714140687138,1.1706915597897023,,-2.21,7.44,2.67,85.25,122.12,899.87,138.50,1014.87,268.50,959.87,166.50,1036.87,166.50,994.87,194.50,999.87,263.50
24.154,0,1.46,1.64,0.70,1.48,1.72,2.19,1.69,1.16,1.58,94.64,44.69,-5.11,93.55,4.21204748342745,3.27114450535737,1.8922649612277747,5.344323416501284,9.144913844228721,33.21850486006588,3.2956273551331834,2.317929360754788,0,4.966660311650485,5.243889947421849,0,3.62106819357723,1.2970229469425978,12.870918115973472,1.4769910430070015,1.695065965410322,5.21277958387509,6.32183945409488,3.225151082035154,0,,-3.88,7.54,3.81,85.05,122.62,899.91,138.26,1014.91,268.26,959.91,166.26,1036.91,166.26,994.91,194.26,999.91,263.26
24.292,0,0.42,1.86,1.01,2.14,2.19,2.12,0.21,0.03,1.15,93.44,45.31,-6.59,96.19,2.0018136938707904,2.1349587047705425,2.683480016225949,4.578241151971743,5.329311903342605,35.282131092622876,1.6675251625245435,1.9616299720108508,6.996282642241567,3.7237273523770273,2.1071983063593507,2.003207845846191,0.13694028044119477,0.45569351611658915,10.03046603832394,1.1302779682865367,0.15728333871811628,3.290379664860666,8.052671024687587,2.844569604843855,4.498571107629687,,-3.92,9.83,3.84,85.09,119.52,901.99,140.73,1016.99,270.73,961.99,168.73,1038.99,168.73,996.99,196.73,1001.99,265.73
24.515,0,0.25,1.32,0.51,0.49,1.00,0.73,0.33,0.60,2.08,93.48,50.55,-0.45,88.93,0,1.1349520415766166,2.202564582205378,0.49396898734383266,4.571920484672301,36.64376030955464,1.3516429488314317,3.756261978317052,4.958390229381621,0.6696151289343835,1.6285053896717727,4.212820906657726,0,1.4034005412925037,11.399727930985392,0,0.7517290390096605,2.0267875008285046,4.198319522072561,3.941365178441629,93.96048424346372,,-3.44,10.92,1.49,84.94,119.80,899.21,140.59,1014.21,270.59,959.21,168.59,1036.21,168.59,994.21,196.59,999.21,265.59
24.643,0,2.16,0.95,0.97,1.32,1.42,0.71,1.64,0.76,1.84,94.39,46.36,-4.11,90.98,5.5678669154830285,1.8019005387090146,6.164070024010725,3.0658588351123037,8.805286632259376,22.546008915640414,1.2312950336607171,3.6360438692942263,3.2136793674435467,0.29194618592038735,1.5152153614908457,2.285493738250807,0,1.1848158803116533,8.049677259735763,0,2.6405969755724072,6.580763490404934,7.019647840182297,2.811215151101351,0,,-4.31,7.69,4.67,84.60,119.39,901.88,139.64,1016.88,269.64,961.88,167.64,1038.88,167.64,996.88,195.64,1001.88,264.64
24.736,0,1.30,1.90,0.65,1.19,1.61,1.00,0.36,1.19,0.30,92.97,49.01,-2.33,87.17,3.004794837450609,1.2824834107887,0.45429574215784685,1.376027688011527,3.664051626818255,49.032256725244224,4.137595752207562,1.2363417948223652,4.0475536664016545,2.0066714707762,4.320957382209599,0,0.33848904725164175,1.2081727674789726,6.528443293087184,1.9739785222802313,2.149392555002123,4.162323042284697,7.958653318574652,2.3353303289040923,67.99930283753201,,-1.74,7.14,4.66,86.50,120.30,899.84,140.08,1014.84,270.08,959.84,168.08,1036.84,168.08,994.84,196.08,999.84,265.08
24.996,0,0.54,2.15,1.40,0.82,1.46,1.56,2.07,1.10,1.88,92.62,48.16,-4.27,90.05,2.194808350498788,0.7301957654999569,1.9761278430139648,2.2109090210776774,3.5751519560534506,29.920474966522306,3.0641635235631837,3.8071315629035234,0.1569294175133109,0.5422765275090935,0.6444257302209735,4.037080766400322,2.1077544819563627,0,13.367703424114733,2.215927011775784,0.4095913893543184,1.5326909427531064,9.30215689697303,0,1.9136421871371567,,-1.29,5.81,2.62,83.51,122.57,900.88,141.12,1015.88,271.12,960.88,169.12,1037.88,169.12,995.88,197.12,1000.88,266.12
25.299,0,1.13,1.49,0.85,0.90,0.07,1.45,1.48,0.88,1.66,93.77,51.53,-2.02,89.91,0.8938708585361019,2.513062280253507,4.025329697136767,0.6679052456002683,4.483051163242198,20.715666298288852,4.146661936538294,0.8565163544379173,2.901280528632924,0,1.7537162778899074,5.89851852459833,0.8211057451553643,5.160627045435831,11.618487516604365,3.1356326926266775,1.0110830292105675,0,5.2207347784517335,0.6283526553306729,83.37242211587727,,-5.93,4.45,5.28,84.20,121.42,901.74,140.23,1016.74,270.23,961.74,168.23,1038.74,168.23,996.74,196.23,1001.74,265.23
25.478,0,0.45,0.23,0.25,0.97,0.03,0.74,0.56,1.99,1.04,93.62,45.62,-7.19,93.93,5.03974875478074,3.1853851394262165,0.4225061863614248,4.709916359409689,4.761740304166451,18.010620397515595,3.6244160225847737,4.048099334742874,0.20907550887204707,3.554352561309934,3.4582786266691983,4.859445035457611,2.788405886851251,1.4453932652715595,9.91239984743297,2.968235899275169,3.51791362836957,2.8274121382273734,3.707451503323391,4.242290687514469,3.554910867009312,,-1.48,6.45,6.33,84.22,120.42,898.70,141.10,1013.70,271.10,958.70,169.10,1035.70,169.10,993.70,197.10,998.70,266.10
25.684,0,1.81,1.41,0.58,1.17,1.05,0.14,2.13,1.28,0.46,93.31,49.03,-0.46,90.73,2.4068197405617684,5.3509647435508665,1.1880738476384431,3.0143295507133008,8.685643936358392,18.303898685146123,4.688463953020983,3.788958528675139,2.47543533379212,1.585285691730678,0.26966632017865777,6.507959357229993,2.321575874928385,2.558634665440768,13.581024340745062,4.330988122094423,2.8380507808178663,2.4585647797212005,5.05362981332466,0.14046942768618464,0,,-1.83,11.49,3.82,84.15,120.05,899.87,140.60,1014.87,270.60,959.87,168.60,1036.87,168.60,994.87,196.60,999.87,265.60
25.815,0,2.16,0.54,0.28,2.03,1.56,2.11,0.02,1.54,0.08,94.51,42.11,-1.30,87.68,0,0.09235183424316329,2.472882822607644,1.4658724791184068,5.231778582413681,45.14393431227654,2.5316337699536233,3.1539393228292467,3.692162866005674,0.7068917753547432,1.9095613388344646,0,1.4038273394107819,0,8.456901407018304,0,1.5110361906699836,2.4856235305778682,7.3383485172083605,2.5900312478188425,3.4632470584474504,,-4.65,7.50,3.98,84.96,120.46,901.42,139.28,1016.42,269.28,961.42,167.28,1038.42,167.28,996.42,195.28,1001.42,264.28
26.134,0,1.47,1.68,1.53,2.01,1.01,1.94,1.68,1.53,1.82,95.05,42.79,-6.78,88.32,0.8836526687024162,3.0555936719989405,5.8142792689334595,3.2141360314097254,7.92108658443205,39.64386969432235,1.1485814013751225,1.7810063135251406,0,5.555181409139186,1.7156195626594126,2.0490675503388047,6.320472402032465,4.629239747095854,5.376518576424569,2.0219901234516873,5.006636090576649,5.779297697823495,8.240397854717449,0,0.38516909326426685,,-4.60,4.62,2.35,85.18,122.99,898.54,140.04,1013.54,270.04,958.54,168.04,1035.54,168.04,993.54,196.04,998.54,265.04
26.331,0,2.04,2.02,0.51,1.93,0.91,1.65,0.05,1.95,0.37,95.55,43.45,-4.39,90.73,2.144634146112949,2.642283283639699,3.955949301104993,4.8516963717527695,3.730633481135592,39.21063173888251,1.8202956260880456,1.9095690703205763,0.5658342812675983,3.308919109683484,1.7998320744372904,3.6592705624643713,4.377733696717769,3.2999575351551176,14.685768402833492,0,3.845306968316436,3.2490991498343647,4.27066930548288,3.037462556036189,3.8108613460790366,,-2.75,9.71,2.11,86.63,120.50,899.37,141.72,1014.37,271.72,959.37,169.72,1036.37,169.72,994.37,197.72,999.37,266.72
26.547,0,0.60,1.06,0.63,0.84,0.97,0.71,1.97,0.13,0.05,93.67,45.18,-1.13,93.21,0.6400493211066349,4.585775395226665,3.4576490219216796,2.216565526956692,7.761215327125974,36.212027069181204,3.7359588771359995,1.5614224446937444,0,3.567489098776132,3.294411598239094,3.239989891881123,7.829181766603142,4.75078309180215,13.68246274875477,2.9427646626671775,3.353284946177155,6.05030901171267,8.828097327644937,3.3031820375472307,70.91458522947505,,-4.57,10.02,6.26,83.37,119.10,899.87,139.56,1014.87,269.56,959.87,167.56,1036.87,167.56,994.87,195.56,999.87,264.56
26.858,0,0.11,1.44,1.83,2.04,0.73,0.83,0.66,1.39,0.52,94.27,48.05,-6.98,87.24,2.391456269598566,1.0515134250978009,2.8374014747468754,2.7335291555430743,7.202958030933514,28.723703131079674,6.2722438297467304,0.0951348065026103,0,4.6462369933165615,7.368685830384493,5.400297756772488,0,4.901480226134881,10.994306067768484,0.03459814201574751,2.6592050180770457,3.6522592357359827,3.776886761384085,0,3.0648395984899253,,-5.50,10.54,1.84,85.59,122.74,901.62,140.32,1016.62,270.32,961.62,168.32,1038.62,168.32,996.62,196.32,1001.62,265.32
